path,filename,modality,vocal_channel,emotion_code,emotion,intensity,statement,repetition,actor,gender,split,error,duration,sr,channels,frames,subtype,md5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07.wav,03,01,05,angry,normal,Dogs are sitting by the door,1,7,male,train,,4.004,48000,1,192192,PCM_16,f881b2aabf11a25eeece290d104c5ca9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07.wav,03,01,05,angry,normal,Dogs are sitting by the door,2,7,male,train,,4.004,48000,1,192192,PCM_16,624b24f73a5fc1f52dbe8d5a9fcf6cbe
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07.wav,03,01,05,angry,strong,Kids are talking by the door,1,7,male,train,,3.6036041666666665,48000,1,172973,PCM_16,6608e938c19603724d0136c1ee665a96
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07.wav,03,01,05,angry,strong,Kids are talking by the door,2,7,male,train,,4.004,48000,1,192192,PCM_16,437d008820899e79138d2b72af4b9068
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,03,01,05,angry,strong,Dogs are sitting by the door,1,7,male,train,,3.8371666666666666,48000,1,184184,PCM_16,2dd0374457e1f7644d6c15f21778e2df
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,03,01,05,angry,strong,Dogs are sitting by the door,2,7,male,train,,4.337666666666666,48000,1,208208,PCM_16,afd6372d63ba6b72d64617128b051601
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-01-01-01-07.wav,03-01-06-01-01-01-07.wav,03,01,06,fearful,normal,Kids are talking by the door,1,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,317533afdcd2b1e871472ead32746abd
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-01-01-02-07.wav,03-01-06-01-01-02-07.wav,03,01,06,fearful,normal,Kids are talking by the door,2,7,male,train,,3.5035,48000,1,168168,PCM_16,a28db1dd1a2ae5db27d2ec6835d3775e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-01-02-01-07.wav,03-01-06-01-02-01-07.wav,03,01,06,fearful,normal,Dogs are sitting by the door,1,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,a0cbf2b0b8c92730e9e581d15307da85
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-01-02-02-07.wav,03-01-06-01-02-02-07.wav,03,01,06,fearful,normal,Dogs are sitting by the door,2,7,male,train,,3.370041666666667,48000,1,161762,PCM_16,64505bce1ad2ab5af1f2be7b53568290
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-02-01-01-07.wav,03-01-06-02-01-01-07.wav,03,01,06,fearful,strong,Kids are talking by the door,1,7,male,train,,3.636979166666667,48000,1,174575,PCM_16,8f45c6e9fecfeffa1ec82738053059b0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-02-01-02-07.wav,03-01-06-02-01-02-07.wav,03,01,06,fearful,strong,Kids are talking by the door,2,7,male,train,,3.470125,48000,1,166566,PCM_16,7b5b57fdd4df54f314327bf7e2cd36c8
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-02-02-01-07.wav,03-01-06-02-02-01-07.wav,03,01,06,fearful,strong,Dogs are sitting by the door,1,7,male,train,,3.403395833333333,48000,1,163363,PCM_16,72d7f0e5334878dcff06bc46f2b7e7df
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-06-02-02-02-07.wav,03-01-06-02-02-02-07.wav,03,01,06,fearful,strong,Dogs are sitting by the door,2,7,male,train,,3.5035,48000,1,168168,PCM_16,ccd16ae07404b238e897eb8f0c18c666
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-01-01-01-07.wav,03-01-07-01-01-01-07.wav,03,01,07,disgust,normal,Kids are talking by the door,1,7,male,train,,3.5368541666666666,48000,1,169769,PCM_16,09c0920da5cb511504867f5a8cd0dbb6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-01-01-02-07.wav,03-01-07-01-01-02-07.wav,03,01,07,disgust,normal,Kids are talking by the door,2,7,male,train,,3.5035,48000,1,168168,PCM_16,57334842f511befc601da228751c3deb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-01-02-01-07.wav,03-01-07-01-02-01-07.wav,03,01,07,disgust,normal,Dogs are sitting by the door,1,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,71413d2bbc41bfb044de0e680c13cdf2
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-01-02-02-07.wav,03-01-07-01-02-02-07.wav,03,01,07,disgust,normal,Dogs are sitting by the door,2,7,male,train,,3.5368541666666666,48000,1,169769,PCM_16,8ca1f90641aec1fe6fd9f684b849f445
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-02-01-01-07.wav,03-01-07-02-01-01-07.wav,03,01,07,disgust,strong,Kids are talking by the door,1,7,male,train,,4.137479166666667,48000,1,198599,PCM_16,2a2f448a0fdb5b043b9964aa083fa070
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-02-01-02-07.wav,03-01-07-02-01-02-07.wav,03,01,07,disgust,strong,Kids are talking by the door,2,7,male,train,,4.404395833333333,48000,1,211411,PCM_16,0d70dfec0203c97430e5d6081379702c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-02-02-01-07.wav,03-01-07-02-02-01-07.wav,03,01,07,disgust,strong,Dogs are sitting by the door,1,7,male,train,,4.137458333333333,48000,1,198598,PCM_16,a6c96c4c5641442f5e353ba041156ff4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-07-02-02-02-07.wav,03-01-07-02-02-02-07.wav,03,01,07,disgust,strong,Dogs are sitting by the door,2,7,male,train,,4.771416666666667,48000,1,229028,PCM_16,639a210c7269901d61d40063ebfc60a0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-01-01-01-07.wav,03-01-08-01-01-01-07.wav,03,01,08,surprised,normal,Kids are talking by the door,1,7,male,train,,3.470125,48000,1,166566,PCM_16,ed45af95773196fbd05a77ef20128652
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-01-01-02-07.wav,03-01-08-01-01-02-07.wav,03,01,08,surprised,normal,Kids are talking by the door,2,7,male,train,,3.536875,48000,1,169770,PCM_16,a101106d6b82521078f2c75a559509be
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-01-02-01-07.wav,03-01-08-01-02-01-07.wav,03,01,08,surprised,normal,Dogs are sitting by the door,1,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,00a03fa81ef446d5756c77c19c799f8b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-01-02-02-07.wav,03-01-08-01-02-02-07.wav,03,01,08,surprised,normal,Dogs are sitting by the door,2,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,e221c227a73f2230bcd8e2880515b422
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-02-01-01-07.wav,03-01-08-02-01-01-07.wav,03,01,08,surprised,strong,Kids are talking by the door,1,7,male,train,,3.8705416666666665,48000,1,185786,PCM_16,0a97af78bb13c3586ea5c27ec9a917c9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-02-01-02-07.wav,03-01-08-02-01-02-07.wav,03,01,08,surprised,strong,Kids are talking by the door,2,7,male,train,,3.6369583333333333,48000,1,174574,PCM_16,03a5c045e8318d21f0fba6f785873106
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-02-02-01-07.wav,03-01-08-02-02-01-07.wav,03,01,08,surprised,strong,Dogs are sitting by the door,1,7,male,train,,3.4367708333333336,48000,1,164965,PCM_16,fc07f4a4633234d169a28840d2f47751
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_07\03-01-08-02-02-02-07.wav,03-01-08-02-02-02-07.wav,03,01,08,surprised,strong,Dogs are sitting by the door,2,7,male,train,,3.470125,48000,1,166566,PCM_16,7251e0b51cd99e8c8ba2e31470ae88d3
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-01-01-01-01-08.wav,03-01-01-01-01-01-08.wav,03,01,01,neutral,normal,Kids are talking by the door,1,8,female,train,,3.5035,48000,1,168168,PCM_16,b6d42020d9649f18bbd8302f2dcf28e0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-01-01-01-02-08.wav,03-01-01-01-01-02-08.wav,03,01,01,neutral,normal,Kids are talking by the door,2,8,female,train,,3.636979166666667,48000,1,174575,PCM_16,ee535f8d4db8485e0d879dccee704c37
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-01-01-02-01-08.wav,03-01-01-01-02-01-08.wav,03,01,01,neutral,normal,Dogs are sitting by the door,1,8,female,train,,3.5368541666666666,48000,1,169769,PCM_16,c6d2474cf8ab841b6075fa86495ee935
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-01-01-02-02-08.wav,03-01-01-01-02-02-08.wav,03,01,01,neutral,normal,Dogs are sitting by the door,2,8,female,train,,3.5035,48000,1,168168,PCM_16,95ae4c6ce8e31b2852e659db46504cc6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-01-01-01-08.wav,03-01-02-01-01-01-08.wav,03,01,02,calm,normal,Kids are talking by the door,1,8,female,train,,3.6036041666666665,48000,1,172973,PCM_16,4e2fa839faca2395fd75196d12f73f3f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-01-01-02-08.wav,03-01-02-01-01-02-08.wav,03,01,02,calm,normal,Kids are talking by the door,2,8,female,train,,3.4034166666666668,48000,1,163364,PCM_16,8acc3e8b25d3074367b806e43c1b157b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-01-02-01-08.wav,03-01-02-01-02-01-08.wav,03,01,02,calm,normal,Dogs are sitting by the door,1,8,female,train,,3.470125,48000,1,166566,PCM_16,2021300ab2518018fd7cfc901e2171d0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-01-02-02-08.wav,03-01-02-01-02-02-08.wav,03,01,02,calm,normal,Dogs are sitting by the door,2,8,female,train,,3.470125,48000,1,166566,PCM_16,edb728a12ab51f1fcc1da7e055c795e0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-02-01-01-08.wav,03-01-02-02-01-01-08.wav,03,01,02,calm,strong,Kids are talking by the door,1,8,female,train,,3.6369583333333333,48000,1,174574,PCM_16,5b377162170e65ec78f58878ff4f34f6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-02-01-02-08.wav,03-01-02-02-01-02-08.wav,03,01,02,calm,strong,Kids are talking by the door,2,8,female,train,,3.7370625,48000,1,179379,PCM_16,4ae11dfcdd270a7633057c4eb2c71de3
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-02-02-01-08.wav,03-01-02-02-02-01-08.wav,03,01,02,calm,strong,Dogs are sitting by the door,1,8,female,train,,3.6703333333333332,48000,1,176176,PCM_16,aeb5c9e8df27462f6edb8dd5c295c8c5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-02-02-02-02-08.wav,03-01-02-02-02-02-08.wav,03,01,02,calm,strong,Dogs are sitting by the door,2,8,female,train,,3.8038125,48000,1,182583,PCM_16,35b8f2a61447d53b045ca2a21d5156af
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-01-01-01-08.wav,03-01-03-01-01-01-08.wav,03,01,03,happy,normal,Kids are talking by the door,1,8,female,train,,3.5035,48000,1,168168,PCM_16,0983cd77c2d614a8953dae6730d39f43
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-01-01-02-08.wav,03-01-03-01-01-02-08.wav,03,01,03,happy,normal,Kids are talking by the door,2,8,female,train,,3.43675,48000,1,164964,PCM_16,b216a3f3772770f4ee01e8410fd728b6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-01-02-01-08.wav,03-01-03-01-02-01-08.wav,03,01,03,happy,normal,Dogs are sitting by the door,1,8,female,train,,3.470125,48000,1,166566,PCM_16,0b5b22aaa695655b34ba166bdcd8ca41
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-01-02-02-08.wav,03-01-03-01-02-02-08.wav,03,01,03,happy,normal,Dogs are sitting by the door,2,8,female,train,,3.4367708333333336,48000,1,164965,PCM_16,c3d3129fbe7fa575c7fc84a16cbe6ecb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-02-01-01-08.wav,03-01-03-02-01-01-08.wav,03,01,03,happy,strong,Kids are talking by the door,1,8,female,train,,3.7704166666666667,48000,1,180980,PCM_16,5a77f40da92032ac36f2d99a958a6fed
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-02-01-02-08.wav,03-01-03-02-01-02-08.wav,03,01,03,happy,strong,Kids are talking by the door,2,8,female,train,,3.9038958333333333,48000,1,187387,PCM_16,4a943d8a6ac2d049ea18a4aea7c013df
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-02-02-01-08.wav,03-01-03-02-02-01-08.wav,03,01,03,happy,strong,Dogs are sitting by the door,1,8,female,train,,3.8371666666666666,48000,1,184184,PCM_16,6a1d7009f2b6fd80a0c4aaa22fd641d5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-03-02-02-02-08.wav,03-01-03-02-02-02-08.wav,03,01,03,happy,strong,Dogs are sitting by the door,2,8,female,train,,3.9372708333333333,48000,1,188989,PCM_16,4db950e106f38b7a224ecbf84782ab3d
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-01-01-01-08.wav,03-01-04-01-01-01-08.wav,03,01,04,sad,normal,Kids are talking by the door,1,8,female,train,,4.204208333333334,48000,1,201802,PCM_16,a457f11e85425a91b39ee0dda812bfb9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-01-01-02-08.wav,03-01-04-01-01-02-08.wav,03,01,04,sad,normal,Kids are talking by the door,2,8,female,train,,3.8705208333333334,48000,1,185785,PCM_16,7b87c69109f0a35590591f800a0d7f67
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-01-02-01-08.wav,03-01-04-01-02-01-08.wav,03,01,04,sad,normal,Dogs are sitting by the door,1,8,female,train,,3.57025,48000,1,171372,PCM_16,9fd5d813fae2f601b595bd4f436d273c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-01-02-02-08.wav,03-01-04-01-02-02-08.wav,03,01,04,sad,normal,Dogs are sitting by the door,2,8,female,train,,3.6036041666666665,48000,1,172973,PCM_16,d62bad3208143cd3472b53c08efc3878
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-02-01-01-08.wav,03-01-04-02-01-01-08.wav,03,01,04,sad,strong,Kids are talking by the door,1,8,female,train,,3.7704166666666667,48000,1,180980,PCM_16,8f41805104d3ab5fa6953b5906ba8c2c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-02-01-02-08.wav,03-01-04-02-01-02-08.wav,03,01,04,sad,strong,Kids are talking by the door,2,8,female,train,,3.9372708333333333,48000,1,188989,PCM_16,e2b3bbde38296d2a4b8f1ac9c42ddcd0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-02-02-01-08.wav,03-01-04-02-02-01-08.wav,03,01,04,sad,strong,Dogs are sitting by the door,1,8,female,train,,3.6703333333333332,48000,1,176176,PCM_16,34a2aaa96fb82e7bf6a01233d96ac83f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-04-02-02-02-08.wav,03-01-04-02-02-02-08.wav,03,01,04,sad,strong,Dogs are sitting by the door,2,8,female,train,,3.703708333333333,48000,1,177778,PCM_16,3b4cbd9f420e8e721a804eaa0f7d51b9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-01-01-01-08.wav,03-01-05-01-01-01-08.wav,03,01,05,angry,normal,Kids are talking by the door,1,8,female,train,,3.703708333333333,48000,1,177778,PCM_16,93d729b3b85d446da4825a7e42dbf780
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-01-01-02-08.wav,03-01-05-01-01-02-08.wav,03,01,05,angry,normal,Kids are talking by the door,2,8,female,train,,3.6036041666666665,48000,1,172973,PCM_16,4f634ceb1dcce5a91f29b684d846b0e0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-01-02-01-08.wav,03-01-05-01-02-01-08.wav,03,01,05,angry,normal,Dogs are sitting by the door,1,8,female,train,,3.536875,48000,1,169770,PCM_16,3d8d631ad716fc2803eb797f6e3faee5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-01-02-02-08.wav,03-01-05-01-02-02-08.wav,03,01,05,angry,normal,Dogs are sitting by the door,2,8,female,train,,3.5702291666666666,48000,1,171371,PCM_16,49b1e7b48e4fac4bd27700d31501b0cd
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-02-01-01-08.wav,03-01-05-02-01-01-08.wav,03,01,05,angry,strong,Kids are talking by the door,1,8,female,train,,3.970625,48000,1,190590,PCM_16,a0ca5714d497879c5d7055b1246e51bc
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-02-01-02-08.wav,03-01-05-02-01-02-08.wav,03,01,05,angry,strong,Kids are talking by the door,2,8,female,train,,3.7704375,48000,1,180981,PCM_16,2aeea135f82277f86c7b43b3f7452ece
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-02-02-01-08.wav,03-01-05-02-02-01-08.wav,03,01,05,angry,strong,Dogs are sitting by the door,1,8,female,train,,3.6036041666666665,48000,1,172973,PCM_16,6c13fbb52057f7a21f4f780705483b0f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-05-02-02-02-08.wav,03-01-05-02-02-02-08.wav,03,01,05,angry,strong,Dogs are sitting by the door,2,8,female,train,,3.6369583333333333,48000,1,174574,PCM_16,e470f416d4ff71d0dc3459de3070345e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-01-01-01-08.wav,03-01-06-01-01-01-08.wav,03,01,06,fearful,normal,Kids are talking by the door,1,8,female,train,,3.970645833333333,48000,1,190591,PCM_16,4080fac981c2ccb91d238fb93f70cf61
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-01-01-02-08.wav,03-01-06-01-01-02-08.wav,03,01,06,fearful,normal,Kids are talking by the door,2,8,female,train,,3.6703333333333332,48000,1,176176,PCM_16,3c51db9fae6f41ffaf9ff62092bc961c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-01-02-01-08.wav,03-01-06-01-02-01-08.wav,03,01,06,fearful,normal,Dogs are sitting by the door,1,8,female,train,,3.7704375,48000,1,180981,PCM_16,12b48746a6a4469737cc9f1a4fe71e76
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-01-02-02-08.wav,03-01-06-01-02-02-08.wav,03,01,06,fearful,normal,Dogs are sitting by the door,2,8,female,train,,3.6703333333333332,48000,1,176176,PCM_16,84d0e72eaef61f1ce093bed79a775ae1
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-02-01-01-08.wav,03-01-06-02-01-01-08.wav,03,01,06,fearful,strong,Kids are talking by the door,1,8,female,train,,3.970625,48000,1,190590,PCM_16,a1189956342acef1539804099e021da5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-02-01-02-08.wav,03-01-06-02-01-02-08.wav,03,01,06,fearful,strong,Kids are talking by the door,2,8,female,train,,3.9038958333333333,48000,1,187387,PCM_16,66430774301829d02f2fd7e1db1c8824
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-02-02-01-08.wav,03-01-06-02-02-01-08.wav,03,01,06,fearful,strong,Dogs are sitting by the door,1,8,female,train,,3.8705208333333334,48000,1,185785,PCM_16,83651d5ee7442b4bd975bf49865bf9bb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-06-02-02-02-08.wav,03-01-06-02-02-02-08.wav,03,01,06,fearful,strong,Dogs are sitting by the door,2,8,female,train,,3.9372708333333333,48000,1,188989,PCM_16,e8a87e0a31ebe38ce5714cdcd3dfedc1
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-01-01-01-08.wav,03-01-07-01-01-01-08.wav,03,01,07,disgust,normal,Kids are talking by the door,1,8,female,train,,3.9038958333333333,48000,1,187387,PCM_16,90cab3625b5265b99cf625b55263f021
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-01-01-02-08.wav,03-01-07-01-01-02-08.wav,03,01,07,disgust,normal,Kids are talking by the door,2,8,female,train,,3.6703333333333332,48000,1,176176,PCM_16,a24e0c8913a5742cbe5eab2372fa7359
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-01-02-01-08.wav,03-01-07-01-02-01-08.wav,03,01,07,disgust,normal,Dogs are sitting by the door,1,8,female,train,,3.9372708333333333,48000,1,188989,PCM_16,92f37fb73a5079ad9c93faa6c4cc77b4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-01-02-02-08.wav,03-01-07-01-02-02-08.wav,03,01,07,disgust,normal,Dogs are sitting by the door,2,8,female,train,,3.8371666666666666,48000,1,184184,PCM_16,3e6ef8d268c91cb6974fc5bb6b548f76
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-02-01-01-08.wav,03-01-07-02-01-01-08.wav,03,01,07,disgust,strong,Kids are talking by the door,1,8,female,train,,4.070729166666666,48000,1,195395,PCM_16,94a92b74eecd491ea75d356164b0d949
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-02-01-02-08.wav,03-01-07-02-01-02-08.wav,03,01,07,disgust,strong,Kids are talking by the door,2,8,female,train,,3.7704375,48000,1,180981,PCM_16,ff634ab165804b1785a9a9ca5491710d
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-02-02-01-08.wav,03-01-07-02-02-01-08.wav,03,01,07,disgust,strong,Dogs are sitting by the door,1,8,female,train,,3.7370833333333335,48000,1,179380,PCM_16,419267ce79d1d9382edaa8821fd9923d
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-07-02-02-02-08.wav,03-01-07-02-02-02-08.wav,03,01,07,disgust,strong,Dogs are sitting by the door,2,8,female,train,,3.8705208333333334,48000,1,185785,PCM_16,cb65b499eb583bcf2615936d511c99b7
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-01-01-01-08.wav,03-01-08-01-01-01-08.wav,03,01,08,surprised,normal,Kids are talking by the door,1,8,female,train,,3.703708333333333,48000,1,177778,PCM_16,b0823a8364a98c1696cbf2345dec1468
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-01-01-02-08.wav,03-01-08-01-01-02-08.wav,03,01,08,surprised,normal,Kids are talking by the door,2,8,female,train,,3.8037916666666667,48000,1,182582,PCM_16,48ee98f170108cce12962b51c405c438
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-01-02-01-08.wav,03-01-08-01-02-01-08.wav,03,01,08,surprised,normal,Dogs are sitting by the door,1,8,female,train,,3.7704375,48000,1,180981,PCM_16,d44fd7924aeb56234f65dbf368df2be8
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-01-02-02-08.wav,03-01-08-01-02-02-08.wav,03,01,08,surprised,normal,Dogs are sitting by the door,2,8,female,train,,3.536875,48000,1,169770,PCM_16,d536ade22d6439ce71700c780802232b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-02-01-01-08.wav,03-01-08-02-01-01-08.wav,03,01,08,surprised,strong,Kids are talking by the door,1,8,female,train,,3.8371666666666666,48000,1,184184,PCM_16,e4d54df2e903f4cd80472424619487d0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-02-01-02-08.wav,03-01-08-02-01-02-08.wav,03,01,08,surprised,strong,Kids are talking by the door,2,8,female,train,,3.7036875,48000,1,177777,PCM_16,b14d70e8825c706ab5b7acd8c0991cb4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_08\03-01-08-02-02-01-08.wav,03-01-08-02-02-01-08.wav,03,01,08,surprised,strong,Dogs are sitting by the door,1,8,female,train,,3.8037916666666667,48000,1,182582,PCM_16,e7a5af4e97b77bf0464edfd935e1bf1b
