rms_mean,zcr_mean,centroid_mean,emotion
0.08623619377613068,0.05628220578457447,963.5567533546323,neutral
0.09181205183267593,0.04751911569148936,930.4716356915127,neutral
0.09960592538118362,0.06587641289893617,1095.3979853960107,neutral
0.10236429423093796,0.07454080784574468,1214.4545332816128,neutral
0.0494905523955822,0.0365483710106383,623.1136320093678,neutral
0.04547206312417984,0.03858460771276596,621.1903137128406,neutral
0.050215285271406174,0.04367000498670213,670.4883890979282,neutral
0.05295395478606224,0.053373296210106384,760.2731667939831,neutral
0.07335024327039719,0.08076899102393617,1131.0265445880718,neutral
0.07675541192293167,0.06934632646276596,1037.8604524837892,neutral
0.0937361791729927,0.09802505817819149,1203.459755235038,neutral
0.08841677755117416,0.09136573304521277,1166.3204690019425,neutral
0.04990120604634285,0.048028174867021274,790.9117442397356,neutral
0.043039191514253616,0.05658348570478723,870.2934065770093,neutral
0.068319171667099,0.06443234707446809,862.5937084832456,neutral
0.05295218899846077,0.06405834441489362,839.4194912000594,neutral
